Year,Week_x,Day,Date,Time,Winner/tie,Loser/tie,PtsW,PtsL,YdsW,TOW,YdsL,TOL,TEAM_x,Year ,W-L-T,Power Index FPI,Power Index RK,Power Index TREND,Power Index OFF,Power Index DEF,Power Index ST,Ranks SOS,Ranks REM SOS,Ranks AVGWP,TEAM_Losing Team,Year _Losing Team,W-L-T_Losing Team,Power Index FPI_Losing Team,Power Index RK_Losing Team,Power Index TREND_Losing Team,Power Index OFF_Losing Team,Power Index DEF_Losing Team,Power Index ST_Losing Team,Ranks SOS_Losing Team,Ranks REM SOS_Losing Team,Ranks AVGWP_Losing Team,Week2,Home_Team,FinalName_538_Winner,DIVISION_538_Winner,ELO WITH QB_538_Winner,ELO CHANGE_538_Winner,CURRENT QB ADJ_538_Winner,Points_Diff_538_Winner,Playoffs_Prob_538_Winner,Division_Prob_538_Winner,Bye_Prob_538_Winner,SB_Prob_538_Winner,REAL_WINS2_538_Winner,REAL_LOSSES2_538_Winner,REAL_TIES_538_Winner,Before Week_538_Winner,Year_538_Winner,PROJ_WINS4_538_Winner,PROJ_LOSS4_538_Winner,FinalName_538_Loser,DIVISION_538_Loser,ELO WITH QB_538_Loser,ELO CHANGE_538_Loser,CURRENT QB ADJ_538_Loser,Points_Diff_538_Loser,Playoffs_Prob_538_Loser,Division_Prob_538_Loser,Bye_Prob_538_Loser,SB_Prob_538_Loser,REAL_WINS2_538_Loser,REAL_LOSSES2_538_Loser,REAL_TIES_538_Loser,Before Week_538_Loser,Year_538_Loser,PROJ_WINS4_538_Loser,PROJ_LOSS4_538_Loser,TEAM_y,Abbr_RDBMS_Winner,EPA/play_RDBMS_Winner,OVR_SUCCESS_RATE_RDBMS_Winner,Dropback EPA_RDBMS_Winner,DROPBACK_SR_RDBMS_Winner,Rush EPA_RDBMS_Winner,RUN_SR_RDBMS_Winner,Week_y,TEAM,Abbr_RDBMS_Loser,EPA/play_RDBMS_Loser,OVR_SUCCESS_RATE_RDBMS_Loser,Dropback EPA_RDBMS_Loser,DROPBACK_SR_RDBMS_Loser,Rush EPA_RDBMS_Loser,RUN_SR_RDBMS_Loser,Week,RK_FO_WEEKLY_Winner,Team_FO_WEEKLY_Winner,Abbr_FO_WEEKLY_Winner,TOTAL DVOA_FO_WEEKLY_Winner,LAST WEEK_FO_WEEKLY_Winner,DAVE_WEI_DVOA_FO_WEEKLY_Winner,RANK_FO_WEEKLY_Winner,W-L_FO_WEEKLY_Winner,OFFENSE DVOA_FO_WEEKLY_Winner,OFF. RANK_FO_WEEKLY_Winner,DEFENSE DVOA_FO_WEEKLY_Winner,DEF. RANK_FO_WEEKLY_Winner,S.T. DVOA_FO_WEEKLY_Winner,S.T. RANK_FO_WEEKLY_Winner,WEEK_FO_WEEKLY_Winner,YEAR_FO_WEEKLY_Winner,RK_FO_WEEKLY_Loser,Team_FO_WEEKLY_Loser,Abbr_FO_WEEKLY_Loser,TOTAL DVOA_FO_WEEKLY_Loser,LAST WEEK_FO_WEEKLY_Loser,DAVE_WEI_DVOA_FO_WEEKLY_Loser,RANK_FO_WEEKLY_Loser,W-L_FO_WEEKLY_Loser,OFFENSE DVOA_FO_WEEKLY_Loser,OFF. RANK_FO_WEEKLY_Loser,DEFENSE DVOA_FO_WEEKLY_Loser,DEF. RANK_FO_WEEKLY_Loser,S.T. DVOA_FO_WEEKLY_Loser,S.T. RANK_FO_WEEKLY_Loser,WEEK_FO_WEEKLY_Loser,YEAR_FO_WEEKLY_Loser,RK_FO_ANNUAL_Winner,Team_FO_ANNUAL_Winner,Abbr_FO_ANNUAL_Winner,WEEK_FO_ANNUAL_Winner,YEAR_FO_ANNUAL_Winner,TOTAL DVOA_FO_ANNUAL_Winner,Last Year_FO_ANNUAL_Winner,DAVE_WEI_DVOA_FO_ANNUAL_Winner,OFFENSE DVOA_FO_ANNUAL_Winner,DEFENSE DVOA_FO_ANNUAL_Winner,S.T. DVOA_FO_ANNUAL_Winner,non-adj VOA_FO_ANNUAL_Winner,ESTIM. WINS_FO_ANNUAL_Winner,SCHEDULE RANK_FO_ANNUAL_Winner,VAR._FO_ANNUAL_Winner,RK_FO_ANNUAL_Loser,Team_FO_ANNUAL_Loser,Abbr_FO_ANNUAL_Loser,WEEK_FO_ANNUAL_Loser,YEAR_FO_ANNUAL_Loser,TOTAL DVOA_FO_ANNUAL_Loser,Last Year_FO_ANNUAL_Loser,DAVE_WEI_DVOA_FO_ANNUAL_Loser,OFFENSE DVOA_FO_ANNUAL_Loser,DEFENSE DVOA_FO_ANNUAL_Loser,S.T. DVOA_FO_ANNUAL_Loser,non-adj VOA_FO_ANNUAL_Loser,ESTIM. WINS_FO_ANNUAL_Loser,SCHEDULE RANK_FO_ANNUAL_Loser,VAR._FO_ANNUAL_Loser
2017.0,8,Sun,29-Oct,1:00PM,Cincinnati Bengals,Indianapolis Colts,24.0,23.0,276.0,2.0,331.0,1.0,Cincinnati Bengals,2017.0,7-9-0,-3.7,23.0,0,-2.4,-1.3,0.0,28.0,0,17.0,Indianapolis Colts,2017.0,4-12-0,-10.3,32.0,0,-5.1,-5.8,0.6,31.0,0,20.0,8.0,1,Cincinnati Bengals,AFC North,1476,-14.0,0.0,-12.5,0.16,0.05,0.003,0.003,2,4,0,8,2017,7.0,9.0,Indianapolis Colts,AFC South,1391,-37.0,0.0,-154.1,0.03,0.01,0.003,0.003,2,5,0,8,2017,5.0,11.0,Cincinnati Bengals,CIN,0.002,0.407,0.16399999999999998,0.486,-0.29600000000000004,0.263,8,Indianapolis Colts,IND,-0.063,0.392,-0.12,0.362,0.037000000000000005,0.444,8,23,Cincinnati Bengals,CIN,-0.059,18.0,-0.062,23,3-4,-0.14800000000000002,27,-0.077,11,0.013,17,8,2017,32,Indianapolis Colts,IND,-0.376,32.0,-0.3720000000000001,32,2-6,-0.247,30,0.163,29,0.034,11,8,2017,24,Cincinnati Bengals,CIN,17,2017,-0.14300000000000002,14.0,-0.117,-0.069,0.05,-0.024,-0.136,6.5,-0.013,0.192,30,Indianapolis Colts,IND,17,2017,-0.239,23.0,-0.152,-0.183,0.093,0.037000000000000005,-0.229,4.2,-0.025,0.1
2017.0,7,Sun,22-Oct,1:00PM,Buffalo Bills,Tampa Bay Buccaneers,30.0,27.0,434.0,1.0,447.0,3.0,Buffalo Bills,2017.0,9-8-0,-4.4,25.0,0,-3.1,-1.3,0.0,15.0,0,16.0,Tampa Bay Buccaneers,2017.0,5-11-0,0.1,17.0,0,2.2,-1.8,-0.3,8.0,0,28.0,7.0,1,Buffalo Bills,AFC East,1531,0.0,0.0,0.0,0.45,0.18,0.1,0.02,3,2,0,7,2017,8.6,7.4,Tampa Bay Buccaneers,NFC South,1475,-15.0,0.0,-41.8,0.1,0.06,0.01,0.003,2,3,0,7,2017,6.4,9.6,Buffalo Bills,BUF,0.13699999999999998,0.397,0.35100000000000003,0.421,-0.133,0.3670000000000001,7,Tampa Bay Buccaneers,TB,0.099,0.444,0.32799999999999996,0.609,-0.307,0.154,7,11,Buffalo Bills,BUF,0.121,9.0,0.07400000000000001,14,4-2,-0.027000000000000003,19,-0.108,8,0.04,8,7,2017,24,Tampa Bay Buccaneers,TB,-0.08199999999999999,24.0,-0.076,24,2-4,0.141,6,0.198,32,-0.025,24,7,2017,22,Buffalo Bills,BUF,17,2017,-0.107,19.0,-0.172,-0.111,0.025,0.029,-0.095,6.8,-0.03,0.16399999999999998,23,Tampa Bay Buccaneers,TB,17,2017,-0.124,22.0,-0.141,0.052000000000000005,0.12,-0.055,-0.162,6.0,0.037000000000000005,0.064
2017.0,6,Sun,15-Oct,4:05PM,Arizona Cardinals,Tampa Bay Buccaneers,38.0,33.0,432.0,2.0,412.0,2.0,Arizona Cardinals,2017.0,8-8-0,-4.9,26.0,0,-6.6,2.0,-0.4,20.0,0,19.0,Tampa Bay Buccaneers,2017.0,5-11-0,0.1,17.0,0,2.2,-1.8,-0.3,8.0,0,28.0,6.0,1,Arizona Cardinals,NFC West,1484,-22.0,0.0,-31.7,0.28,0.23,0.02,0.003,2,3,0,6,2017,7.9,8.1,Tampa Bay Buccaneers,NFC South,1490,-13.0,0.0,-36.3,0.15,0.06,0.03,0.003,2,2,0,6,2017,6.9,9.1,Arizona Cardinals,ARI,0.046,0.541,0.19,0.679,-0.077,0.424,6,Tampa Bay Buccaneers,TB,0.081,0.455,0.204,0.5529999999999999,-0.22399999999999998,0.211,6,27,Arizona Cardinals,ARI,-0.21600000000000005,30.0,-0.183,26,3-3,-0.102,25,0.021,19,-0.093,28,6,2017,24,Tampa Bay Buccaneers,TB,-0.097,19.0,-0.086,24,2-3,0.106,7,0.17,31,-0.034,24,6,2017,19,Arizona Cardinals,ARI,17,2017,-0.08199999999999999,13.0,-0.023,-0.181,-0.154,-0.055,-0.095,6.0,0.006,0.104,23,Tampa Bay Buccaneers,TB,17,2017,-0.124,22.0,-0.141,0.052000000000000005,0.12,-0.055,-0.162,6.0,0.037000000000000005,0.064
2017.0,12,Sun,26-Nov,1:00PM,Atlanta Falcons,Tampa Bay Buccaneers,34.0,20.0,516.0,1.0,373.0,0.0,Atlanta Falcons,2017.0,11-7-0,4.5,7.0,0,4.0,0.1,0.4,1.0,0,8.0,Tampa Bay Buccaneers,2017.0,5-11-0,0.1,17.0,0,2.2,-1.8,-0.3,8.0,0,28.0,12.0,1,Atlanta Falcons,NFC South,1629,16.0,0.0,0.0,0.57,0.16,0.09,0.05,6,4,0,12,2017,9.7,6.300000000000001,Tampa Bay Buccaneers,NFC South,1470,29.0,0.0,-58.0,0.02,0.003,0.003,0.003,4,6,0,12,2017,6.1,9.9,Atlanta Falcons,ATL,0.27699999999999997,0.508,0.6,0.5710000000000001,-0.127,0.429,12,Tampa Bay Buccaneers,TB,0.079,0.493,0.11599999999999999,0.52,-0.008,0.429,12,15,Atlanta Falcons,ATL,0.034,17.0,0.036000000000000004,15,7-4,0.142,6,0.099,26,-0.009000000000000001,19,12,2017,24,Tampa Bay Buccaneers,TB,-0.16399999999999998,25.0,-0.183,26,4-7,0.017,15,0.147,30,-0.034,25,12,2017,14,Atlanta Falcons,ATL,17,2017,0.05,3.0,0.048,0.085,0.023,-0.012,0.054000000000000006,9.0,0.043,0.056,23,Tampa Bay Buccaneers,TB,17,2017,-0.124,22.0,-0.141,0.052000000000000005,0.12,-0.055,-0.162,6.0,0.037000000000000005,0.064
2017.0,15,Mon,18-Dec,8:30PM,Atlanta Falcons,Tampa Bay Buccaneers,24.0,21.0,410.0,0.0,373.0,1.0,Atlanta Falcons,2017.0,11-7-0,4.5,7.0,0,4.0,0.1,0.4,1.0,0,8.0,Tampa Bay Buccaneers,2017.0,5-11-0,0.1,17.0,0,2.2,-1.8,-0.3,8.0,0,28.0,15.0,0,Atlanta Falcons,NFC South,1629,12.0,0.0,0.0,0.66,0.22,0.01,0.04,8,5,0,15,2017,9.7,6.300000000000001,Tampa Bay Buccaneers,NFC South,1432,-14.0,0.0,-70.5,0.003,0.003,0.003,0.003,4,9,0,15,2017,4.9,11.1,Atlanta Falcons,ATL,0.22399999999999998,0.486,0.21,0.5,0.24100000000000002,0.469,15,Tampa Bay Buccaneers,TB,0.185,0.526,0.368,0.5710000000000001,-0.331,0.4,15,16,Atlanta Falcons,ATL,0.005,16.0,-0.006,15,9-5,0.1,8,0.081,25,-0.014,20,15,2017,21,Tampa Bay Buccaneers,TB,-0.123,25.0,-0.142,22,4-10,0.037000000000000005,13,0.126,31,-0.035,24,15,2017,14,Atlanta Falcons,ATL,17,2017,0.05,3.0,0.048,0.085,0.023,-0.012,0.054000000000000006,9.0,0.043,0.056,23,Tampa Bay Buccaneers,TB,17,2017,-0.124,22.0,-0.141,0.052000000000000005,0.12,-0.055,-0.162,6.0,0.037000000000000005,0.064
2017.0,13,Sun,3-Dec,1:00PM,Green Bay Packers,Tampa Bay Buccaneers,26.0,20.0,276.0,1.0,395.0,1.0,Green Bay Packers,2017.0,7-9-0,-2.8,21.0,0,-0.5,-2.2,-0.1,7.0,0,29.0,Tampa Bay Buccaneers,2017.0,5-11-0,0.1,17.0,0,2.2,-1.8,-0.3,8.0,0,28.0,13.0,1,Green Bay Packers,NFC North,1489,-6.0,0.0,-31.5,0.05,0.003,0.003,0.003,5,6,0,13,2017,7.4,8.6,Tampa Bay Buccaneers,NFC South,1460,-11.0,0.0,-63.4,0.003,0.003,0.003,0.003,4,7,0,13,2017,5.8,10.2,Green Bay Packers,GB,0.008,0.444,-0.281,0.345,0.342,0.56,13,Tampa Bay Buccaneers,TB,-0.012,0.447,-0.027000000000000003,0.419,0.006999999999999999,0.485,13,13,Green Bay Packers,GB,0.044,14.0,0.02,14,6-6,0.044,12,0.003,18,0.003,17,13,2017,25,Tampa Bay Buccaneers,TB,-0.159,24.0,-0.179,25,4-8,0.013,15,0.135,31,-0.037000000000000005,24,13,2017,17,Green Bay Packers,GB,17,2017,-0.045,7.0,-0.103,0.0,0.058,0.013,-0.096,7.6,0.059,0.106,23,Tampa Bay Buccaneers,TB,17,2017,-0.124,22.0,-0.141,0.052000000000000005,0.12,-0.055,-0.162,6.0,0.037000000000000005,0.064
2017.0,3,Sun,24-Sep,1:00PM,Minnesota Vikings,Tampa Bay Buccaneers,34.0,17.0,494.0,0.0,342.0,3.0,Minnesota Vikings,2017.0,14-4-0,6.0,5.0,0,1.9,3.7,0.4,13.0,0,2.0,Tampa Bay Buccaneers,2017.0,5-11-0,0.1,17.0,0,2.2,-1.8,-0.3,8.0,0,28.0,3.0,1,Minnesota Vikings,NFC North,1501,-16.0,0.0,-0.3,0.34,0.18,0.08,0.02,1,1,0,3,2017,8.2,7.800000000000001,Tampa Bay Buccaneers,NFC South,1520,14.0,0.0,0.0,0.31,0.13,0.08,0.02,1,0,0,3,2017,8.0,8.0,Minnesota Vikings,MIN,0.242,0.451,0.589,0.59,-0.18100000000000002,0.281,3,Tampa Bay Buccaneers,TB,-0.009000000000000001,0.519,0.038,0.591,-0.266,0.125,3,12,Minnesota Vikings,MIN,0.08900000000000001,19.0,0.012,16,2-1,0.26,4,0.16899999999999998,29,-0.002,18,3,2017,20,Tampa Bay Buccaneers,TB,-0.047,6.0,-0.047,22,1-1,0.019,18,0.13699999999999998,25,0.071,4,3,2017,2,Minnesota Vikings,MIN,17,2017,0.287,18.0,0.32299999999999995,0.125,-0.172,-0.009000000000000001,0.278,12.3,0.026,0.07,23,Tampa Bay Buccaneers,TB,17,2017,-0.124,22.0,-0.141,0.052000000000000005,0.12,-0.055,-0.162,6.0,0.037000000000000005,0.064
2017.0,14,Sun,10-Dec,1:00PM,Detroit Lions,Tampa Bay Buccaneers,24.0,21.0,434.0,3.0,400.0,5.0,Detroit Lions,2017.0,9-7-0,1.0,15.0,0,1.0,-0.4,0.4,18.0,0,15.0,Tampa Bay Buccaneers,2017.0,5-11-0,0.1,17.0,0,2.2,-1.8,-0.3,8.0,0,28.0,14.0,0,Detroit Lions,NFC North,1513,-25.0,0.0,0.0,0.1,0.003,0.003,0.003,6,6,0,14,2017,8.3,7.699999999999999,Tampa Bay Buccaneers,NFC South,1446,-14.0,0.0,-64.5,0.003,0.003,0.003,0.003,4,8,0,14,2017,5.4,10.6,Detroit Lions,DET,0.067,0.485,0.213,0.551,-0.308,0.316,14,Tampa Bay Buccaneers,TB,-0.013000000000000001,0.514,-0.006999999999999999,0.568,-0.023,0.423,14,15,Detroit Lions,DET,0.038,15.0,-0.015,16,7-6,0.033,14,0.045,20,0.051,6,14,2017,25,Tampa Bay Buccaneers,TB,-0.151,25.0,-0.181,26,4-9,0.021,15,0.14,31,-0.032,24,14,2017,12,Detroit Lions,DET,17,2017,0.09,26.0,0.043,0.041,0.001,0.049,0.08800000000000001,8.9,0.014,0.077,23,Tampa Bay Buccaneers,TB,17,2017,-0.124,22.0,-0.141,0.052000000000000005,0.12,-0.055,-0.162,6.0,0.037000000000000005,0.064
2017.0,5,Thu,5-Oct,8:25PM,New England Patriots,Tampa Bay Buccaneers,19.0,14.0,402.0,2.0,409.0,0.0,New England Patriots,2017.0,15-4-0,8.7,1.0,0,9.7,-1.5,0.5,26.0,0,3.0,Tampa Bay Buccaneers,2017.0,5-11-0,0.1,17.0,0,2.2,-1.8,-0.3,8.0,0,28.0,5.0,0,New England Patriots,AFC East,1646,-24.0,0.0,0.0,0.69,0.51,0.26,0.09,2,2,0,5,2017,9.9,6.1,Tampa Bay Buccaneers,NFC South,1503,8.0,0.0,-27.2,0.22,0.11,0.05,0.01,2,1,0,5,2017,7.5,8.5,New England Patriots,NE,0.002,0.486,0.055999999999999994,0.52,-0.111,0.417,5,Tampa Bay Buccaneers,TB,-0.002,0.479,0.043,0.519,-0.126,0.368,5,21,New England Patriots,NE,-0.018000000000000002,22.0,0.067,13,3-2,0.234,2,0.276,32,0.024,11,5,2017,19,Tampa Bay Buccaneers,TB,-0.005,20.0,-0.024,23,2-2,0.126,8,0.076,22,-0.055,27,5,2017,6,New England Patriots,NE,17,2017,0.222,1.0,0.302,0.279,0.12,0.063,0.244,10.8,-0.043,0.111,23,Tampa Bay Buccaneers,TB,17,2017,-0.124,22.0,-0.141,0.052000000000000005,0.12,-0.055,-0.162,6.0,0.037000000000000005,0.064
2017.0,9,Sun,5-Nov,1:00PM,New Orleans Saints,Tampa Bay Buccaneers,30.0,10.0,407.0,2.0,200.0,1.0,New Orleans Saints,2017.0,12-6-0,6.7,3.0,0,7.9,-1.2,0.0,9.0,0,7.0,Tampa Bay Buccaneers,2017.0,5-11-0,0.1,17.0,0,2.2,-1.8,-0.3,8.0,0,28.0,9.0,1,New Orleans Saints,NFC South,1598,8.0,0.0,0.0,0.76,0.54,0.31,0.07,5,2,0,9,2017,10.6,5.4,Tampa Bay Buccaneers,NFC South,1436,-30.0,0.0,-67.3,0.02,0.003,0.003,0.003,2,5,0,9,2017,5.1,10.9,New Orleans Saints,NO,0.17300000000000001,0.526,0.428,0.655,-0.091,0.393,9,Tampa Bay Buccaneers,TB,-0.20600000000000002,0.39,-0.312,0.405,-0.027999999999999997,0.364,9,5,New Orleans Saints,NO,0.238,5.0,0.248,4,6-2,0.193,3,-0.091,8,-0.046,24,9,2017,25,Tampa Bay Buccaneers,TB,-0.218,24.0,-0.225,25,2-6,0.002,18,0.182,30,-0.038,23,9,2017,1,New Orleans Saints,NO,17,2017,0.35,16.0,0.373,0.224,-0.114,0.012,0.306,14.1,0.014,0.064,23,Tampa Bay Buccaneers,TB,17,2017,-0.124,22.0,-0.141,0.052000000000000005,0.12,-0.055,-0.162,6.0,0.037000000000000005,0.064
2017.0,8,Sun,29-Oct,1:00PM,Carolina Panthers,Tampa Bay Buccaneers,17.0,3.0,254.0,1.0,279.0,3.0,Carolina Panthers,2017.0,11-6-0,3.6,11.0,0,1.1,2.6,-0.1,4.0,0,13.0,Tampa Bay Buccaneers,2017.0,5-11-0,0.1,17.0,0,2.2,-1.8,-0.3,8.0,0,28.0,8.0,0,Carolina Panthers,NFC South,1499,-34.0,0.0,-17.6,0.27,0.12,0.04,0.01,4,3,0,8,2017,8.2,7.800000000000001,Tampa Bay Buccaneers,NFC South,1466,-9.0,0.0,-39.7,0.08,0.04,0.003,0.003,2,4,0,8,2017,6.0,10.0,Carolina Panthers,CAR,-0.106,0.381,-0.098,0.4,-0.115,0.35700000000000004,8,Tampa Bay Buccaneers,TB,-0.314,0.358,-0.40399999999999997,0.37,-0.11599999999999999,0.333,8,16,Carolina Panthers,CAR,0.084,17.0,0.084,15,5-3,-0.084,23,-0.133,6,0.036000000000000004,10,8,2017,24,Tampa Bay Buccaneers,TB,-0.12,24.0,-0.124,24,2-5,0.075,11,0.168,30,-0.028,24,8,2017,9,Carolina Panthers,CAR,17,2017,0.126,24.0,0.134,-0.001,-0.08,0.047,0.117,10.3,0.035,0.08900000000000001,23,Tampa Bay Buccaneers,TB,17,2017,-0.124,22.0,-0.141,0.052000000000000005,0.12,-0.055,-0.162,6.0,0.037000000000000005,0.064
2017.0,16,Sun,24-Dec,1:00PM,Carolina Panthers,Tampa Bay Buccaneers,22.0,19.0,255.0,1.0,392.0,3.0,Carolina Panthers,2017.0,11-6-0,3.6,11.0,0,1.1,2.6,-0.1,4.0,0,13.0,Tampa Bay Buccaneers,2017.0,5-11-0,0.1,17.0,0,2.2,-1.8,-0.3,8.0,0,28.0,16.0,1,Carolina Panthers,NFC South,1599,12.0,0.0,0.0,0.94,0.17,0.04,0.03,10,4,0,16,2017,11.2,4.800000000000001,Tampa Bay Buccaneers,NFC South,1424,-8.0,0.0,-68.7,0.003,0.003,0.003,0.003,4,10,0,16,2017,4.5,11.5,Carolina Panthers,CAR,-0.065,0.426,-0.21899999999999997,0.394,0.11599999999999999,0.464,16,Tampa Bay Buccaneers,TB,0.027000000000000003,0.381,0.302,0.512,-0.48700000000000004,0.136,16,8,Carolina Panthers,CAR,0.171,9.0,0.198,8,11-4,0.031,15,-0.09,8,0.051,6,16,2017,22,Tampa Bay Buccaneers,TB,-0.13,21.0,-0.16699999999999998,26,4-11,0.037000000000000005,11,0.119,31,-0.049,28,16,2017,9,Carolina Panthers,CAR,17,2017,0.126,24.0,0.134,-0.001,-0.08,0.047,0.117,10.3,0.035,0.08900000000000001,23,Tampa Bay Buccaneers,TB,17,2017,-0.124,22.0,-0.141,0.052000000000000005,0.12,-0.055,-0.162,6.0,0.037000000000000005,0.064
2017.0,4,Sun,1-Oct,1:00PM,Buffalo Bills,Atlanta Falcons,23.0,17.0,281.0,0.0,389.0,3.0,Buffalo Bills,2017.0,9-8-0,-4.4,25.0,0,-3.1,-1.3,0.0,15.0,0,16.0,Atlanta Falcons,2017.0,11-7-0,4.5,7.0,0,4.0,0.1,0.4,1.0,0,8.0,4.0,0,Buffalo Bills,AFC East,1514,27.0,0.0,-1.5,0.36,0.17,0.08,0.02,2,1,0,4,2017,8.1,7.9,Atlanta Falcons,NFC South,1660,15.0,0.0,0.0,0.87,0.74,0.59,0.15,3,0,0,4,2017,11.8,4.199999999999999,Buffalo Bills,BUF,0.03,0.431,0.23399999999999999,0.462,-0.136,0.406,4,Atlanta Falcons,ATL,-0.1,0.434,-0.174,0.489,0.019,0.345,4,6,Buffalo Bills,BUF,0.184,7.0,0.032,16,3-1,-0.052000000000000005,23,-0.212,1,0.024,11,4,2017,13,Atlanta Falcons,ATL,0.107,9.0,0.071,10,3-1,0.124,8,0.07,22,0.054000000000000006,5,4,2017,22,Buffalo Bills,BUF,17,2017,-0.107,19.0,-0.172,-0.111,0.025,0.029,-0.095,6.8,-0.03,0.16399999999999998,14,Atlanta Falcons,ATL,17,2017,0.05,3.0,0.048,0.085,0.023,-0.012,0.054000000000000006,9.0,0.043,0.056
2017.0,13,Sun,3-Dec,1:00PM,Minnesota Vikings,Atlanta Falcons,14.0,9.0,312.0,0.0,275.0,0.0,Minnesota Vikings,2017.0,14-4-0,6.0,5.0,0,1.9,3.7,0.4,13.0,0,2.0,Atlanta Falcons,2017.0,11-7-0,4.5,7.0,0,4.0,0.1,0.4,1.0,0,8.0,13.0,0,Minnesota Vikings,NFC North,1629,22.0,0.0,0.0,0.98,0.96,0.61,0.12,9,2,0,13,2017,12.1,3.9000000000000004,Atlanta Falcons,NFC South,1639,11.0,0.0,0.0,0.66,0.2,0.1,0.05,7,4,0,13,2017,10.0,6.0,Minnesota Vikings,MIN,0.040999999999999995,0.4920000000000001,0.157,0.5589999999999999,-0.096,0.414,13,Atlanta Falcons,ATL,-0.057999999999999996,0.358,-0.002,0.406,-0.14300000000000002,0.28600000000000003,13,6,Minnesota Vikings,MIN,0.224,5.0,0.229,7,10-2,0.145,6,-0.085,8,-0.006,19,13,2017,14,Atlanta Falcons,ATL,0.043,15.0,0.043,13,7-5,0.14400000000000002,7,0.091,24,-0.01,20,13,2017,2,Minnesota Vikings,MIN,17,2017,0.287,18.0,0.32299999999999995,0.125,-0.172,-0.009000000000000001,0.278,12.3,0.026,0.07,14,Atlanta Falcons,ATL,17,2017,0.05,3.0,0.048,0.085,0.023,-0.012,0.054000000000000006,9.0,0.043,0.056
2017.0,7,Sun,22-Oct,8:30PM,New England Patriots,Atlanta Falcons,23.0,7.0,403.0,0.0,343.0,0.0,New England Patriots,2017.0,15-4-0,8.7,1.0,0,9.7,-1.5,0.5,26.0,0,3.0,Atlanta Falcons,2017.0,11-7-0,4.5,7.0,0,4.0,0.1,0.4,1.0,0,8.0,7.0,1,New England Patriots,AFC East,1673,13.0,0.0,0.0,0.88,0.7,0.47,0.16,4,2,0,7,2017,11.1,4.9,Atlanta Falcons,NFC South,1603,-24.0,0.0,0.0,0.57,0.38,0.21,0.07,3,2,0,7,2017,9.4,6.6,New England Patriots,NE,0.207,0.535,0.47200000000000003,0.6,-0.05,0.472,7,Atlanta Falcons,ATL,0.059000000000000004,0.518,0.192,0.568,-0.201,0.421,7,13,New England Patriots,NE,0.091,15.0,0.10800000000000001,11,5-2,0.257,2,0.192,31,0.026,13,7,2017,21,Atlanta Falcons,ATL,-0.032,17.0,-0.023,20,3-3,0.13699999999999998,7,0.159,27,-0.011,20,7,2017,6,New England Patriots,NE,17,2017,0.222,1.0,0.302,0.279,0.12,0.063,0.244,10.8,-0.043,0.111,14,Atlanta Falcons,ATL,17,2017,0.05,3.0,0.048,0.085,0.023,-0.012,0.054000000000000006,9.0,0.043,0.056
2017.0,16,Sun,24-Dec,1:00PM,New Orleans Saints,Atlanta Falcons,23.0,13.0,315.0,1.0,331.0,2.0,New Orleans Saints,2017.0,12-6-0,6.7,3.0,0,7.9,-1.2,0.0,9.0,0,7.0,Atlanta Falcons,2017.0,11-7-0,4.5,7.0,0,4.0,0.1,0.4,1.0,0,8.0,16.0,1,New Orleans Saints,NFC South,1639,8.0,0.0,0.0,0.94,0.56,0.01,0.05,10,4,0,16,2017,11.3,4.699999999999999,Atlanta Falcons,NFC South,1637,8.0,0.0,0.0,0.84,0.27,0.003,0.04,9,5,0,16,2017,10.0,6.0,New Orleans Saints,NO,-0.13699999999999998,0.344,-0.046,0.467,-0.225,0.226,16,Atlanta Falcons,ATL,-0.207,0.349,0.09699999999999999,0.442,-0.86,0.15,16,2,New Orleans Saints,NO,0.306,2.0,0.339,2,11-4,0.215,2,-0.093,7,-0.002,17,16,2017,17,Atlanta Falcons,ATL,0.002,16.0,0.006999999999999999,13,9-6,0.091,8,0.07200000000000001,23,-0.016,21,16,2017,1,New Orleans Saints,NO,17,2017,0.35,16.0,0.373,0.224,-0.114,0.012,0.306,14.1,0.014,0.064,14,Atlanta Falcons,ATL,17,2017,0.05,3.0,0.048,0.085,0.023,-0.012,0.054000000000000006,9.0,0.043,0.056
